Src,Name,Type,Date,Desc
TrendMicro,IOS_XAGENT.A,Threat,"January 30, 2015",This iOS malware is related to the SEDNIT malware family. It is specifically designed for espionage on iOS devices.
TrendMicro,TROJ_UPATRE.SMBG,Threat,"January 30, 2015",This UPATRE variant is used by DYRE banking malware to arrive in systems via spam emails. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,WORM_MAILSPAM.XDP,Threat,"January 30, 2015",This malware which is downloaded by DYRE banking malware has the capability to compose email messages in Microsoft Outlook with the UPATRE malware attached.To get a one-glance comprehensive view of the behavior of this Worm refer to the Threat Diagram shown below.
TrendMicro,HKTL_DOOMWORM,Threat,"January 22, 2015",This mew malware is related to the release of the Njw0rm malware source code found in early January 2015.To get a one-glance comprehensive view of the behavior of this Hacking Tool refer to the Threat Diagram shown below.
TrendMicro,HKTL_KJWORM,Threat,"January 22, 2015",This mew malware is related to the release of the Njw0rm malware source code found in early January 2015.To get a one-glance comprehensive view of the behavior of this Hacking Tool refer to the Threat Diagram shown below.
TrendMicro,SWF_ANGZIA.A,Threat,"January 22, 2015",This malware exploits an Adobe Flash zero-day vulnerability. When a system is exploited successfully it allows a remote user to execute arbitrary code on the system.
TrendMicro,TROJ_CRYPCTB.SMD,Threat,"January 21, 2015",This malware was discovered to be involved in a series of malicious campaigns that found victims in Europe China Middle East Africa India and Latin America on late January 2015. It comes as an attachment to a spammed mail and downloads a cryptolocker variant onto affected systems.
TrendMicro,TROJ_CRYPCTB.SME,Threat,"January 21, 2015",This cryptoransomware variant was discovered to be involved in a series of malicious campaigns that found victims in Europe China Middle East Africa India and Latin America on late January 2015. It encrypts files using various file extensions.
TrendMicro,BKDR_PLUGX.ZTBL-EC,Threat,"January 19, 2015",This PlugX variant is found in compromised releases of some legitimate online games.To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.
TrendMicro,PE_WINDEX.A-O,Threat,"January 16, 2015",This file infector is embedded in an infected zip file served by a website hosted in North Korea.To get a one-glance comprehensive view of the behavior of this File infector refer to the Threat Diagram shown below.
TrendMicro,JS_ANDRSOPEXP.A,Threat,"December 26, 2014",This threat is related to attacks that used Android Same Origin Policy (SOP) vulnerability to target Facebook users. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,HTML_ANDRSOPEXP.A,Threat,"December 26, 2014",This threat is related to attacks that used Android Same Origin Policy (SOP) vulnerability to target Facebook users. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TROJ_WHAIM.A,Threat,"December 23, 2014",This threat is a Master Boot Record (MBR) wiper that infected systems of a  major Korean electric utility. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TSPY_BANKER.YYSI,Threat,"December 15, 2014",This threat is related to banking Trojans targeting South Korean banks that used Pinterest as their command and control (C&amp;amp;C) channel.To get a one-glance comprehensive view of the behavior of this Spyware refer to the Threat Diagram shown below.
TrendMicro,PE_URSNIF.A1,Threat,"December 11, 2014",This is the detection for the infected .MSI files related to the URSNIF variant that steals information.
TrendMicro,PE_URSNIF.A2,Threat,"December 11, 2014",This is the detection for the infected .EXE and .
TrendMicro,TSPY_POSLUSY.A,Threat,"December 08, 2014",This is the new POS malware family known as LusyPOS which has similar characteristics to Dexter and Chewbacca POS malware. To get a one-glance comprehensive view of the behavior of this Spyware refer to the Threat Diagram shown below.
TrendMicro,BKDR_WIPALL.A,Threat,"December 03, 2014",This backdoor contains a list of user names and passwords which it uses in its attempt to grant access to the System Root folder of an infected machine. It also installs another backdoor on the system.
TrendMicro,TROJ_REGIN.SM,Threat,"November 25, 2014",This is the Trend Micro detection for malicious files that belong to the malware family known as REGIN. REGIN is a multi-component malware that uses different files for its malicious functionalities and payload.
TrendMicro,TROJ_REGIN.A,Threat,"November 24, 2014",REGIN is a sophisticated malware that has been used to target high profile victims. REGIN uses a variety of advanced evasion techniques.
TrendMicro,TROJ_CRYPAURA.A,Threat,"November 21, 2014",This ransomware variant uses the text ebola as part of the extension name that it appends on the file that it encrypts.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TROJ_POWELIKS.B,Threat,"November 19, 2014",This malware employs a new autostart mechanism and removes users' privileges in viewing the registry’s content. As such users won’t be able to suspect that their systems are already infected.
TrendMicro,BKDR_EMDIVI.LEW,Threat,"November 14, 2014",This malware is related to a cyberespionage campaign that uses an Ichitaro zero-day vulnerability or the Multiple Ichitaro Products Unspecified Remote Code Execution Vulnerability (CVE-2014-7247)To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.This backdoor  arrives on a system as a file dropped by other malware or as a file downloaded unknowingly by users when visiting malicious sites.
TrendMicro,IOS_WIRELURKER.A,Threat,"November 10, 2014",WIRELURKER is a malware family that targets both Mac OS and iOS systems.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,OSX_WIRELURK.A,Threat,"November 07, 2014",This is the Trend Micro detection for Trojanized apps that belong to the Wirelurker malware family.This Trojan  may arrive bundled with malware packages as a malware component.
TrendMicro,TROJ_WIRELURK.A,Threat,"November 07, 2014",The Wirelurker malware was seen affecting both OS X and iOS devices.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TROJ_WMSHELL.A,Threat,"November 05, 2014",This malware is involved in the DRIDEX malspam campaign that was spotted in early November 2014. It purports itself as a word document with malicious macro code that then downloads DRIDEX onto the affected system.
TrendMicro,TSPY_DRIDEX.WQJ,Threat,"November 05, 2014",This spyware arrives as an attachment to spammed messages. It arrives as a malicious macro code.
TrendMicro,BREX_KILIM.LL,Threat,"October 29, 2014",This malware is a malicious plugin for Chrome browsers. It runs a code when users browse Facebook enabling the plugin to control navigation.
TrendMicro,PERL_SHELLBOT.SM,Threat,"October 29, 2014",This malware figures in a Shellshock-related SMTP attack. To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.
TrendMicro,TROJ_DOFOIL.WYTU,Threat,"October 29, 2014",This Trojan comes from a malware family that employs evasion tactics such as checking if it is running in a virtual environment. This malware is linked to the FlashPack exploit kit.
TrendMicro,PERL_SHELBOT.SMA,Threat,"October 29, 2014",This malware figures in a Shellshock-related SMTP attack.To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.
TrendMicro,TROJ_MDROP.ZTBJ,Threat,"October 22, 2014",This is a malicious PowerPoint file whose final payload is slide1.gif TROJ_TALERET.
TrendMicro,TROJ_TALERET.ZTBJ-A,Threat,"October 22, 2014",This Trojan is the final malware delivered in an attack that exploits the CVE-2014-4114 vulnerability. This Trojan is known to come from a malware family used in targeted attacks against Taiwan-based entities.
TrendMicro,TSPY_DRIGO.A,Threat,"October 21, 2014",This spyware uploads documents it finds to a specific Google Drive location.This Spyware  arrives on a system as a file dropped by other malware or as a file downloaded unknowingly by users when visiting malicious sites.
TrendMicro,TROJ_CRILOCK.YNG,Threat,"October 21, 2014",This Trojan is a CryptoLocker variant that uses Tor to hide its network activity. This specific variant is found as an attachment to spammed email with an Italian message.
TrendMicro,TROJ64_APOLMY.A,Threat,"October 19, 2014",This Trojan is a zero-day exploit for CVE-2014-4113 an identified vulnerability in Windows Kernel-Mode. This Trojan  arrives on a system as a file dropped by other malware or as a file downloaded unknowingly by users when visiting malicious sites.
TrendMicro,TROJ_APOLMY.A,Threat,"October 19, 2014",This Trojan is a zero-day exploit for CVE-2014-4113 an identified vulnerability in Windows Kernel-Mode. This Trojan  arrives on a system as a file dropped by other malware or as a file downloaded unknowingly by users when visiting malicious sites.
TrendMicro,TROJ_PIDIEF.YYJU,Threat,"October 16, 2014",This malware exploits the CVE-2013-2729 vulnerability which leads to the download of a DYREZA malware. The said downloaded DYREZA variant has the capability to steal banking and bitcoin information.
TrendMicro,TSPY_DYRE.EKW,Threat,"October 16, 2014",An exploit leveraging CVE-2013-2729 vulnerability leads to the download of this DYREZA malware. This malware is notable for its capability to steal banking and bitcoin information.
TrendMicro,TROJ_KOVTER.SM,Threat,"October 14, 2014",This malware is the payload of the attack related to YouTube ads that lead to Sweet Orange exploit kit. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TROJ_MDLOAD.PGTY,Threat,"October 14, 2014",This malware is the detection for the zero-day exploit leveraging the vulnerability covered under CVE-2014-4114 also known as Sandworm.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,INF_BLACKEN.A,Threat,"October 14, 2014",This malware is downloaded by the zero-day exploit leveraging the vulnerability covered under CVE-2014-4114 also known as &amp;amp;quot;Sandworm.&amp;amp;quot;To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,BKDR_BLACKEN.A,Threat,"October 14, 2014",This malware is the payload of the exploit related to Sandworm zero-day vulnerability. The said vulnerability has been covered in MS14-060 and believed to be used in cyber attacks against European sectors and industries.
TrendMicro,TSPY_BANKER.DYR,Threat,"October 08, 2014",This malware is the Dyre banking Trojan also known as “Dyreza.&amp;amp;amp;quot;To get a one-glance comprehensive view of the behavior of this Spyware refer to the Threat Diagram shown below.
TrendMicro,BKDR_PADPIN.A,Threat,"October 08, 2014",This malware was involved in the September 2014 ATM hacking attacks involving Malaysian banks. Systems affected by this malware can be considered compromised and organizations using these systems may find their finances being affected.
TrendMicro,ELF_BASHLET.A,Threat,"September 27, 2014",This malware is involved in the Bash Vulnerability Exploit attack of September 2014. It is capable of compromising an affected system's security by carrying out commands made by a malicious remote user.
TrendMicro,PERL_SHELLBOT.CE,Threat,"September 27, 2014",This malware is an IRC (Internet Relay Chat) bot that leverages the Bash bug vulnerability also known as Shellshock. To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.
TrendMicro,PERL_SHELLBOT.WZ,Threat,"September 27, 2014",This malware is involved in the Bash Vulnerability Exploit attack of September 2014. It is capable of compromising an affected system's security by carrying out commands made by a malicious remote user.
TrendMicro,ELF_BASHWOOP.SM,Threat,"September 27, 2014",This malware is involved in the Bash Vulnerability Exploit attack of September 2014. It is capable of compromising an affected system's security by carrying out commands made by a malicious remote user.
TrendMicro,ELF_BASHLITE.A,Threat,"September 26, 2014",This malware is involved in the Bash Vulnerability Exploit attack of September 2014. It is capable of compromising an affected system's security by carrying out commands made by a malicious remote user.
TrendMicro,IOS_APPBUYER.A,Threat,"September 16, 2014",This iOS malware hooks network APIs to steal users' Apple IDs and passwords and upload these information to the attacker's servers. The malware also simulates Apple's proprietary protocols to purchase appls from the App Store using the victim's identity.
TrendMicro,OSX_SLORDU.A,Threat,"September 09, 2014",This malware variant is designed to compromise Apple OS X systems. It drops files for its keylogging routine in order to steal information from the affected system.
TrendMicro,TSPY_MEMLOG.A,Threat,"August 29, 2014",This malware is the new variant of BlackPOS malware that targets certain retail accounts. It also poses as an AV software service for its evasion tactic.
TrendMicro,BKDR_PERCS.A,Threat,"August 14, 2014",This malware is related to an attack that took advantage of legitimate services like Google Drive and Dropbox in order to look less suspicious to unwary users.To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.
TrendMicro,TSPY_POSLOGR.B,Threat,"August 04, 2014",This malware is involved in the Backoff PoS malware attack discovered in August 2014. It has the ability to steal financial information from the devices it infects.
TrendMicro,TSPY_POSLOGR.C,Threat,"August 04, 2014",This malware is involved in the Backoff POS malware attack discovered in August 2014. It has the ability to steal financial information from infected devices.
TrendMicro,TSPY_POSLOGR.A,Threat,"August 04, 2014",This malware is involved in the Backoff PoS malware attack discovered in August 2014. It has the ability to steal financial information from infected devices.
TrendMicro,BAT_CRYPTOR.A,Threat,"July 30, 2014",This ransomware uses the GNU Privacy Guard application a legitimate app in order to encrypt files. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,BKDR_QULKONWI.GHR,Threat,"July 30, 2014",This backdoor was hosted in the compromised Gizmodo Brazil website. It starts out as a fake Adobe Flash Player download.
TrendMicro,TROJ_CRYPTFILE.SM,Threat,"July 30, 2014",This variant of Cryptolocker encrypts files with specific file sizes. This routine impacts files with smaller file sizes such as documents and text files.
TrendMicro,TROJ_CRYPCTB.A,Threat,"July 30, 2014",This CryptoLocker variant uses Tor to mask its C&amp;amp;amp;C communications.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TSPY_ZBOT.VUH,Threat,"July 18, 2014",This malware is involved in the socially-engineered attack that took advantage of the July 2014 Flight MH17 tragedy. Users affected by this malware may have their personal information stolen and their systems infected with other malicious files.
TrendMicro,TSPY_ZBOT.YUYAQ,Threat,"July 15, 2014",This malware is a new derivative of the Gameover Zeus. It uses both Domain Generation Algorithm (DGA) and a &amp;amp;amp;amp;quot;fast flux&amp;amp;amp;amp;quot; tactic to obscure C&amp;amp;amp;amp;amp;C servers.
TrendMicro,TSPY_BANKER.WSTA,Threat,"July 01, 2014",This ZEUS/ZBOT variant is found to be distributed via spam campaign in mid-2014. The spammed messages in the said campaign used a certain file storage service.
TrendMicro,TSPY_EMOTET.L,Threat,"June 27, 2014",This spyware sniffs network packets to steal information. It arrives via spammed messages aimed at German online banking users.
TrendMicro,BKDR_PLUGX.ZTBF-A,Threat,"June 25, 2014",This malware is part of a targeted attack against certain entities in Taiwan on June 2014 utilizing not only PlugX RAT malware but also the use of Dropbox. It uses Dropbox to update its C&amp;amp;amp;amp;C settings in order to listen and perform commands from a remote malicious user.
TrendMicro,TROJ_PLUGX.ZTBF-A,Threat,"June 25, 2014",This malware is part of a targeted attack against certain entities in Taiwan on June 2014 utilizing not only PlugX RAT malware but also the use of Dropbox. It uses Dropbox to update its C&amp;amp;amp;C settings in order to listen and perform commands from a remote malicious user.
TrendMicro,TROJ_DROIDPAK.A,Threat,"June 24, 2014",This is a malware that downloads and installs malicious apps onto any Android device connected to the affected PC. The apps are malicious versions of online banking apps which could compromise a user’s online banking account.
TrendMicro,TSPY_ZBOT.YUYET,Threat,"June 23, 2014",This ZeuS variant uses random headers and changes its file extension to make detection arduous. To get a one-glance comprehensive view of the behavior of this Spyware refer to the Threat Diagram shown below.
TrendMicro,RTKT_NECURS.MJYE,Threat,"June 23, 2014",This malware is the final payload of the ZeuS variant that uses random headers to make detection difficult. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TSPY_ZBOT.YUYEN,Threat,"June 23, 2014",This ZeuS variant uses random headers and changes its file extension making it difficult to detect.To get a one-glance comprehensive view of the behavior of this Spyware refer to the Threat Diagram shown below.
TrendMicro,ANDROIDOS_LOCKER.HBT,Threat,"June 17, 2014",This is the first mobile ransomware that  uses Tor a legitimate service that allows for concealed server connections. Users with mobile devices affected by this malware may find the files stored in their mobile device rendered useless and held for ransom.
TrendMicro,ANDROIDOS_RUSMS.A,Threat,"June 13, 2014",This malware is related to the SMS spam attack that affected users in Taiwan. Once installed the malicious app may send SMS as well as intercept incoming ones.
TrendMicro,TROJ_CRYPWALL.D,Threat,"June 12, 2014",This CryptoWall ransomware can be downloaded from a supposedly Dropbox link found in a spammed message with voicemail.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,BKDR_KULUOZ.ED,Threat,"June 10, 2014",This malware is related to a spam run that displays a malicious link which leads to the download of KULUOZ malware.To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.
TrendMicro,TSPY_ZBOT.YYMV,Threat,"June 09, 2014",This malware was used in a spam campaign that uses Dropbox as a social engineering lure in order for users to click the related links. To get a one-glance comprehensive view of the behavior of this Spyware refer to the Threat Diagram shown below.
TrendMicro,TROJ_UPATRE.YYMV,Threat,"June 09, 2014",This malware was used in a spam campaign that uses Dropbox as a social engineering lure in order for users to click the related links. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TROJ_PRESHIN.JTT,Threat,"May 29, 2014",This malware is a PowerShell scripting file that downloads and launches the final payload BKDR_PRESHIN.JTT.
TrendMicro,LNK_PRESHIN.JTT,Threat,"May 29, 2014",This malware is involved in the attack that was discovered to take advantage of Windows Powershell on May 2014. Victims of this malware may find the security of their systems compromised.
TrendMicro,TROJ_POSHCODER.A,Threat,"May 27, 2014",This ransomware uses Windows PowerShell to encrypt files.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,BKDR_KULUOZ.VLU,Threat,"May 09, 2014",This malicious file is downloaded from cloaked URLs in spammed emails related to fake Viber applicationsThis Backdoor  arrives on a system as a file dropped by other malware or as a file downloaded unknowingly by users when visiting malicious sites.It executes commands from a remote malicious user effectively compromising the affected system.
TrendMicro,ADW_INSTALLREX,Threat,"May 09, 2014",This malware disguises itself as FIFA 14-CrackV5. A World Cup-related search can lead users to a supposed key generator for the game FIFA 14.
TrendMicro,BKDR_KULUOZ.VLT,Threat,"May 09, 2014",This malicious file is downloaded from a spammed email related to news about the South China's Guangzhou Railway Station.This backdoor  arrives on a system as a file dropped by other malware or as a file downloaded unknowingly by users when visiting malicious sites.
TrendMicro,BKDR_BLADABIN.AB,Threat,"May 06, 2014",This malware is involved in a socially-engineered attack tailored to take advantage of the upcoming FIFA 2014 World Cup in Brazil. As it exhibits backdoor routines users affected by this malware may find the security of their systems compromised.
TrendMicro,TSPY_USTEAL.USRJ,Threat,"April 29, 2014",This USTEAL variant drops a ransomware detected as TROJ_RANSOM.SMAR which is created by a new toolkit builder.
TrendMicro,TROJ_RANSOM.SMAR,Threat,"April 29, 2014",This malware is the final payload of a USTEAL variant that was reported on late April 2014. It encrypts certain files detected on the affected system and demands the user pay the ransom to have them restored.
TrendMicro,SWF_EXPLOIT.RWF,Threat,"April 28, 2014",This malicious Adobe Flash file is related to the Adobe zero-day vulnerability &amp;amp;lt;i&amp;amp;gt;&amp;amp;lt;a href=&amp;amp;quot;http://about-threats.trendmicro.
TrendMicro,TROJ_SHESDE.E,Threat,"April 22, 2014",This malware uses the  exploit targeting (MS13-022) Vulnerability in Silverlight Could Allow Remote Code Execution (2814124) vulnerability. The said exploit  was found to be the payload of a series of redirections that started from a website on  how to avoid income tax in Canada.
TrendMicro,TROJ_UPATRE.YQU,Threat,"April 22, 2014",It is a malicious attachment related to a tax-themed spam campaign. The malware connects to malicious URLs to download an encrypted version of a ZBOT variant which disables the antivirus products installed in the system.
TrendMicro,JS_SHESDE.E,Threat,"April 22, 2014",This malware exploits the (MS13-022) Vulnerability in Silverlight Could Allow Remote Code Execution (2814124) vulnerability to run malicious code on a system through a specially-crafted app. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,BKDR_KULUOZ.SMAL,Threat,"April 21, 2014",This malware is the attached payload of a socially-engineered malicious spam themed after the South Korea Ferry tragedy. Discovered on April 2014 it is detected to receive and execute commands from a remote malicious user.
TrendMicro,JAVA_OZNEB.B,Threat,"April 16, 2014",This old remote access Trojan (RAT) can be found as attachments to spammed messages related to financial matters.To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.
TrendMicro,TSPY_ZBOT.YYJR,Threat,"April 10, 2014",This malware is related to the spammed message that purported to come from Starbucks.  To get a one-glance comprehensive view of the behavior of this Spyware refer to the Threat Diagram shown below.
TrendMicro,ANDROIDOS_ACCLEAKER.HBT,Threat,"April 08, 2014",These malicious apps are found to gather account information from users' devices including Google Facebook and Twitter account details. These apps use various social engineering techniques in order to appear legitimate on Google Play.
TrendMicro,RTKT_NECURS.BGSG,Threat,"April 04, 2014",This malware is downloaded by TSPY_ZBOT.YYKE a malware related to  the new UPATRE variant that uses the 'spam within the spam' technique.
TrendMicro,RTKT_NECURS.RBC,Threat,"April 04, 2014",This malware is downloaded by TSPY_ZBOT.YYKE a malware related to  the new UPATRE variant that uses the 'spam within the spam' technique.
TrendMicro,W97M_SHELLHIDE.B,Threat,"April 03, 2014",This malware leverages a macro-enabled word document as a malicious spam attachment in order to infect machines with a backdoor. The spammed email message is related to payment remittance.
TrendMicro,BKDR_NEUREVT.DCM,Threat,"April 03, 2014",This malware is downloaded by W97M_SHELLHIDE.B which is related to the attack leveraging a macro-enabled word document as a malicious spam attachment.
TrendMicro,TROJ_UPATRE.YYKE,Threat,"April 02, 2014",This malware is related to the new spam technique wherein a mail has an.MSG attachment.
TrendMicro,TSPY_ZBOT.YYKE,Threat,"April 02, 2014",This ZBOT variant is related to a spam run in which its technique involves spammed messages containing .MSG attachment that contains a .
TrendMicro,TSPY_ZBOT.DOCM,Threat,"April 02, 2014",This ZBOT variant is embedded in a .DOCM or macro-enabled document file which arrives as spammed email attachment.
TrendMicro,W97M_SHELLHIDE.A,Threat,"April 02, 2014",This malware is involved in an April 2014 attack that leveraged a macro-enabled word document as a malicious spam attachment in order to infect machines with ZBOT malware. Users affected by this malware may find their online banking accounts compromised.
TrendMicro,BKDR_CARETO.A,Threat,"March 28, 2014",One of the Windows malware related to the Careto attack known for encoding its configuration data and encrypting its network traffic thus making analysis difficult.To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.
TrendMicro,W97M_CRIGENT.A,Threat,"March 27, 2014",This malware may arrive as an infected Word or Excel document. It uses Windows PowerShell to carry out its malicious routines.
TrendMicro,X97M_CRIGENT.A,Threat,"March 27, 2014",This malware may arrive as an infected Word or Excel document. It uses Windows PowerShell to carry out its malicious routines.
TrendMicro,ANDROIDOS_DENDROID.HBT,Threat,"March 26, 2014",This malware is a backdoor that is part of a remote administration tool used for malware distribution discovered in March 2014. It records and steals information from affected devices.
TrendMicro,ANDROIDOS_KAGECOIN.HBTB,Threat,"March 25, 2014",This mobile malware is capable of mining specific cryptocurrencies via mobile.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,PHP_C99SHEL.SMC,Threat,"March 25, 2014",This malware is part of an attempted PHP backdoor attack via spam that took place on March 2014. Users affected by this malware would be shown a user interface of the malware's control panel which shows its backdoor capabilities.
TrendMicro,ANDROIDOS_KAGECOIN.HBT,Threat,"March 25, 2014",To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.This malware mines bitcoins via mobile devices.
TrendMicro,TROJ_CRIBIT.B,Threat,"March 24, 2014",This threat dubbed as BitCrypt is a ransomware that steals funds from various cryptocurrency wallets. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TROJ_CRIBIT.A,Threat,"March 24, 2014",This threat dubbed as BitCrypt is a ransomware that steals funds from various cryptocurrency wallets. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TSPY_FAREIT.BB,Threat,"March 24, 2014",This threat downloads TROJ_CRIBIT.B a ransomware that steals funds from various cryptocurrency wallets.
TrendMicro,TROJ_ZCLICK.A,Threat,"March 19, 2014",This malware is noteworthy due to the click fraud routines it exhibits as an entirely new strain of ZBOT. It is capable of opening browser windows and perform mouse actions without user intervention.
TrendMicro,ANDROIDOS_TORBOT.A,Threat,"March 17, 2014",This is the first Android malware discovered to abuse the TOR network in order to conceal its connection to its C&amp;amp;amp;C server. Users affected by this malware may find the security of their mobile devices compromised.
TrendMicro,BKDR_NECURS.BGSH,Threat,"March 17, 2014",This malware runs a certain command that disables Windows Firewall depending on the operating system version. It elevates certain privileges when not in Admin mode.
TrendMicro,BKDR_OTOPROXY.WR,Threat,"March 17, 2014",This malware uses Malaysia Airlines Flight 370 as its social engineering lure.To get a one-glance comprehensive view of the behavior of this Backdoor refer to the Threat Diagram shown below.
TrendMicro,TROJ_EXPLOYT.AGH,Threat,"March 13, 2014",This malicious .DOC file entitled &amp;amp;amp;amp;amp;amp;quot;Violent terror attack&amp;amp;amp;amp;amp;amp;quot; took advantage of the mass stabbing incident in Kunming China in early March 2014 as social engineering bait.
TrendMicro,BKDR_GHOST.LRK,Threat,"March 13, 2014",This malware is dropped by the malicious .DOC file TROJ_EXPLOYT.
TrendMicro,OSX_CARETO.A,Threat,"March 10, 2014",This OSX malware was used in the targeted attack campaign named Careto. The attack was noted for encoding its configuration data and encrypting its network traffic.
TrendMicro,TROJ_UPATRE.SMAI,Threat,"February 28, 2014",This malware arrives as an unusual malicious attachment. It displays a fake and malicious error message when uncompressed and executed.
TrendMicro,TROJ_BANLOAD.YZV,Threat,"February 25, 2014",This malware is involved in a socially-engineered spam campaign leveraging the popularity of messaging application WhatsApp. It is offered as a download of the alleged 'desktop' version of the app.
TrendMicro,BKDR_PLUGX.NSC,Threat,"February 23, 2014",This malware is related to the zero-day exploit on Adobe Flash Player (CVE-2014-0502) detected as SWF_EXPLOYT.LPE.
TrendMicro,SWF_EXPLOYT.LPE,Threat,"February 23, 2014",This malware was involved in the Adobe Flash Player zero-day exploit incident reported on February 2014. It would automatically download onto users' systems once the user browsed a compromised website.
TrendMicro,TROJ_RANSOM.ZD,Threat,"February 21, 2014",This ransomware specifically targets Turkish users. It arrives as a spammed message informing users about a billing invoice update.
TrendMicro,HTML_EXPLOIT.PB,Threat,"February 18, 2014",This malicious HTML file is related to the zero-day vulnerability in Internet Explorer 9 and 10 or CVE-2014-0322. The vulnerability makes use of a &amp;amp;quot;hybrid exploit&amp;amp;quot; where the malicious exploit code is split between JavaScript and Adobe Flash.
TrendMicro,SWF_EXPLOIT.PB,Threat,"February 14, 2014",This malware exploits a zero-day vulnerability in some versions of Internet Explorer. Once successfully exploited it drops a backdoor on the vulnerable computer.
TrendMicro,TROJ_RANSOM.HUN,Threat,"February 02, 2014",This ransomware variant targets users in Hungary. It locks users' computers and lists the encrypted file types.
TrendMicro,PE_PATNOTE.A,Threat,"January 29, 2014",This malware was discovered on January 2014 as a file infector that not only infects all executable files on an affected system but also drops a ZBOT variant. Users affected by this malware may find their personal information stolen and their online banking accoutns compromised.
TrendMicro,TROJ_BLOCKER.J,Threat,"January 29, 2014",This malware is related to the fake flash player scam targeting users in Turkey. It starts with a video link sent via Facebook.
TrendMicro,TSPY_ZBOT.PNR,Threat,"January 28, 2014",This malware is the main payload of the file infector attack that was detected on January 2014. Users with systems affected by this malware may find their personal information stolen and their online banking accounts compromised.
TrendMicro,JS_BLOCKER.J,Threat,"January 27, 2014",This malware downloads a malicious script detected as HTML_BLOCKER.K which is used to send the Facebook messages with the link to the video.
TrendMicro,HTML_BLOCKER.K,Threat,"January 27, 2014",This malware is related to the fake Flash player scams that targeted users in Turkey. It is used to send the Facebook messages with the link to the video.
TrendMicro,TROJ_GATAK.FCK,Threat,"January 23, 2014",This malware was found in January 2014 to be distributed as a key generator. Instead of generating keys it downloads malware onto the affected system.
TrendMicro,TROJ_BANLOAD.GB,Threat,"January 16, 2014",This BANLOAD variant checks for the presence of G-buster Plugin a plugin that prevents malicious code from running during a banking session on the  system. It does this to indicate if the system is being used for online banking.
TrendMicro,TSPY_BANKER.GB,Threat,"January 16, 2014",This BANKER variant is downloaded on the system by TROJ_BANLOAD.GB a malware that targets Banco de Brasil users.
TrendMicro,TSPY_CHISBURG.A,Threat,"January 08, 2014",This malware uses an AutoIT packer a scripting language leveraged by cybercriminals. It has the capability to propagate via drives and steals user names and passwords from Yahoo Hotmail and Pidgin among others.
TrendMicro,TSPY_EUPUDS.A,Threat,"January 08, 2014",This malware uses an AutoIT packer a scripting language leveraged by cybercriminals. When executed it steals  system-related information and gathers stored user names and passwords from certain browsers.
TrendMicro,TSPY_ZBOT.SMIG,Threat,"January 08, 2014",This ZBOT variant drops a configuration file that contains a list of its targeted banks and other financial sites. It also steals information from different FTP sites and steals personal certificates from the infected system.
