Src,Name,Type,Date,Desc
Symantec,Spyware.SherlockKeylog,Risk,"May 12, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-051118-2058-99&om_rssid=sr-mixedsecurityrisks
Symantec,SecurityRisk.LowZones,Risk,"May 11, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2006-050809-1931-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.ComSurveilSys,Risk,"May 11, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-051014-3610-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.SafeSurfing,Risk,"May 08, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050804-2316-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.NiceSpy,Risk,"May 07, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050715-2623-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.NSKeyLogger,Risk,"May 06, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050615-2510-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.Vipsearcher,Risk,"May 06, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050613-2149-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Trinity,Risk,"May 06, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050517-2211-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.MessageSpy,Risk,"May 06, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050516-5740-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.KeyLoggerExp,Risk,"May 06, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050512-3309-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.StingKeyLogger,Risk,"May 05, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050419-3804-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.CMK,Risk,"May 04, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050523-0922-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.ZangoSearch,Risk,"May 04, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050416-3519-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Starware,Risk,"May 02, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-050313-4341-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.PCSuperSpy,Risk,"Apr 28, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042912-5554-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.BestSearch,Risk,"Apr 27, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-051915-1240-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.Perez,Risk,"Apr 27, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042813-1129-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.TopAV,Risk,"Apr 27, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042615-4346-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.EmployeeWatch,Risk,"Apr 26, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042611-5813-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.Ulubione,Risk,"Apr 26, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042610-2151-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.EmailSpy,Risk,"Apr 26, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042517-2428-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.ChatBlocker,Risk,"Apr 25, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042611-4233-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.EasyKeyLogger,Risk,"Apr 23, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042216-1324-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.ElfSpy,Risk,"Apr 22, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042211-0621-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.FastLook,Risk,"Apr 21, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042516-0814-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.CMKeyLogger,Risk,"Apr 20, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042016-1403-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Windupdates,Risk,"Apr 19, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2007-012408-0957-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.MediaPass,Risk,"Apr 19, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042012-0135-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.ACM,Risk,"Apr 18, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041913-2820-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.WhileUSurf,Risk,"Apr 18, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041704-3813-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.EZToolbar,Risk,"Apr 16, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041518-2050-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.eSyndicate,Risk,"Apr 15, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-042512-5645-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.UniversalTB,Risk,"Apr 15, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041415-5940-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.AllInOne,Risk,"Apr 14, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041817-1939-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.UpSpiralBar,Risk,"Apr 14, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041417-3506-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.CSearch,Risk,"Apr 14, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041417-1708-99&om_rssid=sr-mixedsecurityrisks
Symantec,Hacktool.Phantom2,Risk,"Apr 14, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041412-2539-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Qidion,Risk,"Apr 14, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041412-1905-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.MDSSearchboost,Risk,"Apr 13, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2006-050615-2434-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Daosearch,Risk,"Apr 13, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-100409-0013-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.GonnaSearch,Risk,"Apr 13, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041315-4958-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Ulubione,Risk,"Apr 13, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041309-0935-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.CWSMil,Risk,"Apr 13, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041218-0835-99&om_rssid=sr-mixedsecurityrisks
Symantec,Hacktool.AnyWeb,Risk,"Apr 12, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041319-4919-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.SearchMaid,Risk,"Apr 12, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041117-0847-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.7000n,Risk,"Apr 11, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-041115-1322-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.MediaPlaceTV,Risk,"Apr 09, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040812-5043-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.GoldenKeylog,Risk,"Apr 08, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040812-2639-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.AppsTraka,Risk,"Apr 08, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040812-0605-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.Asdplug,Risk,"Apr 08, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040811-3236-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.HyperBar,Risk,"Apr 08, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040810-1121-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.RXToolbar,Risk,"Apr 08, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040716-3445-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.AdBlock,Risk,"Apr 06, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040517-3954-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.InstaFinder,Risk,"Apr 06, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040516-0442-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.AdBars,Risk,"Apr 06, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040418-3301-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.NowFind,Risk,"Apr 01, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-040115-0224-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.ActivityKey,Risk,"Mar 30, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-032917-5224-99&om_rssid=sr-mixedsecurityrisks
Symantec,Hacktool.AceSniffer,Risk,"Mar 29, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-032814-0230-99&om_rssid=sr-mixedsecurityrisks
Symantec,Pwdump,Risk,"Mar 26, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-032616-0025-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.SearchPounder,Risk,"Mar 24, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-032319-0410-99&om_rssid=sr-mixedsecurityrisks
Symantec,Hacktool.ABFPRecovery,Risk,"Mar 24, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-032315-0540-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.WinProtect,Risk,"Mar 21, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-032111-3013-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Topantispyware,Risk,"Mar 20, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-031915-0219-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.FindSpyware,Risk,"Mar 12, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-032117-2116-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.MatrixSearch,Risk,"Mar 12, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-032111-1154-99&om_rssid=sr-mixedsecurityrisks
Symantec,WinSniffer,Risk,"Mar 11, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-032011-0140-99&om_rssid=sr-mixedsecurityrisks
Symantec,SecurityRisk.IdleUI,Risk,"Mar 10, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-031011-5014-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.UCMore,Risk,"Mar 09, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-030822-1816-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.ABXToolbar,Risk,"Mar 08, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-030717-4028-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.PowerScan,Risk,"Mar 05, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2006-042713-3719-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.PremiumHTML,Risk,"Mar 04, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-030411-1022-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Popuppers,Risk,"Feb 28, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-022816-5036-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.MWSearch,Risk,"Feb 25, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-022414-4111-99&om_rssid=sr-mixedsecurityrisks
Symantec,Trackware.MegaSearch,Risk,"Feb 24, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-022409-3640-99&om_rssid=sr-mixedsecurityrisks
Symantec,SpySharp,Risk,"Feb 23, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-030208-5922-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.LinkMaker,Risk,"Feb 19, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-030218-4635-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.StartPage.C,Risk,"Feb 15, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-021511-1827-99&om_rssid=sr-mixedsecurityrisks
Symantec,Hacktool.Vanquish,Risk,"Feb 14, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-021118-1040-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.Probotse,Risk,"Feb 04, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-030710-0257-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Mainpean,Risk,"Feb 02, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-020217-1207-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Diginum,Risk,"Feb 02, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-020211-4719-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Appztoolbar,Risk,"Feb 01, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2006-042717-2209-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.StripPlayer,Risk,"Jan 31, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-030115-3735-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Sheldor,Risk,"Jan 28, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-012715-4932-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Getup.B,Risk,"Jan 26, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-021611-0946-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.AdServerNow,Risk,"Jan 26, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-012517-2508-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Shazaa,Risk,"Jan 26, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-012513-4624-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.IEDisco.B,Risk,"Jan 22, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-012118-5520-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.AdsInContext,Risk,"Jan 20, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-012115-3411-99&om_rssid=sr-mixedsecurityrisks
Symantec,Hacktool.DFind,Risk,"Jan 14, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-011411-1411-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.SeekSeek.B,Risk,"Jan 13, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-011319-1849-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Nafaoz,Risk,"Jan 13, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-011311-5818-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.SeekSeek,Risk,"Jan 13, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-011303-3635-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Appoli,Risk,"Jan 11, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-011110-2610-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.Inproc.B,Risk,"Jan 04, 2005",http://www.symantec.com/security_response/writeup.jsp?docid=2005-010318-0239-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Yuupsearch,Risk,"Dec 30, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-123011-1258-99&om_rssid=sr-mixedsecurityrisks
Symantec,SecurityRisk.QD2,Risk,"Dec 30, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122917-4216-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Findwhatever,Risk,"Dec 29, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122911-4652-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.ZioCom.C,Risk,"Dec 29, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122818-2102-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.OrbitExplorer,Risk,"Dec 27, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2005-010409-5737-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.ClipGenie,Risk,"Dec 23, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122215-4813-99&om_rssid=sr-mixedsecurityrisks
Symantec,Trackware.IEMenuExt,Risk,"Dec 23, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122200-2738-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.Eroskop,Risk,"Dec 22, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122217-4120-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Riversoft,Risk,"Dec 21, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122115-1105-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.2Spy,Risk,"Dec 21, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122013-2514-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.TinyKeylogger,Risk,"Dec 21, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122011-1003-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.TopSearch.B,Risk,"Dec 21, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121716-5909-99&om_rssid=sr-mixedsecurityrisks
Symantec,Hacktool.ADSLpass,Risk,"Dec 20, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-122011-1356-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.Saristar,Risk,"Dec 20, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121816-4044-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.Trafficadvance,Risk,"Dec 19, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121917-5031-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Henbang,Risk,"Dec 19, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121917-4147-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Purityscan.D,Risk,"Dec 17, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121710-1939-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Fastsearchweb,Risk,"Dec 17, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121616-0545-99&om_rssid=sr-mixedsecurityrisks
Symantec,Webcracker,Risk,"Dec 17, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121612-5341-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.Screenlogger,Risk,"Dec 15, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2007-021415-0625-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.TargetSaver,Risk,"Dec 15, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121515-0757-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Ventures,Risk,"Dec 15, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121514-1058-99&om_rssid=sr-mixedsecurityrisks
Symantec,Hacktool.Screenlogger,Risk,"Dec 15, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121511-0802-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.Intraspy,Risk,"Dec 15, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121510-5357-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.ActiveSearch,Risk,"Dec 15, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121416-3043-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.CWSConyc,Risk,"Dec 13, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121319-3804-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.Dapsol,Risk,"Dec 13, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121319-0920-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.ClickDLoader.B,Risk,"Dec 12, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121211-1341-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.ZioCom.B,Risk,"Dec 11, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121115-1820-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.Relevancy,Risk,"Dec 11, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-121111-2155-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Blowsearch,Risk,"Dec 11, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120916-1325-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.CWSIEFeats,Risk,"Dec 11, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120817-5800-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.CyberSpy,Risk,"Dec 11, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120613-2953-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.Salus,Risk,"Dec 10, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120915-3552-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Ro2cn,Risk,"Dec 09, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120916-0817-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Affilred,Risk,"Dec 09, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120910-4256-99&om_rssid=sr-mixedsecurityrisks
Symantec,Joke.Remove,Risk,"Dec 09, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120815-3008-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.Postbas,Risk,"Dec 08, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120813-5502-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.CWSAddClass.B,Risk,"Dec 08, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120711-2655-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Medload,Risk,"Dec 07, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120718-0513-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.MediaTicket,Risk,"Dec 07, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120714-0643-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Drusearch,Risk,"Dec 07, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120711-5615-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.Mostrar,Risk,"Dec 07, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120709-0054-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.CWSAlfaSearch,Risk,"Dec 07, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120616-2640-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Vtlbar,Risk,"Dec 07, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120615-1351-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Navihelper,Risk,"Dec 07, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120611-5403-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.CashSaver,Risk,"Dec 06, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120618-4541-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.CWSMSConfd.B,Risk,"Dec 04, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120319-1630-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.CWSMSConfd,Risk,"Dec 04, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120316-0147-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.StealthKeySpy,Risk,"Dec 04, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120312-0214-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.WinLog,Risk,"Dec 03, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120309-0316-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.AceScreenSpy,Risk,"Dec 03, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120217-1741-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Delta,Risk,"Dec 02, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120215-3752-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.WebBar,Risk,"Dec 02, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120209-0247-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.SurfingSpy,Risk,"Dec 02, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120120-3620-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.InvisibleASpy,Risk,"Dec 02, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120115-5305-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.WinTaskAd,Risk,"Dec 01, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120117-0840-99&om_rssid=sr-mixedsecurityrisks
Symantec,SuperScan,Risk,"Dec 01, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-120111-5455-99&om_rssid=sr-mixedsecurityrisks
Symantec,Spyware.Realspy,Risk,"Dec 01, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-112917-4626-99&om_rssid=sr-mixedsecurityrisks
Symantec,Joke.Bonus,Risk,"Nov 30, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-113011-2926-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Sa,Risk,"Nov 29, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-112820-2050-99&om_rssid=sr-mixedsecurityrisks
Symantec,Dialer.NewDial.B,Risk,"Nov 27, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-112712-0625-99&om_rssid=sr-mixedsecurityrisks
Symantec,Trackware.Bazookabar,Risk,"Nov 27, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-112612-4714-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.SearchSeekFind,Risk,"Nov 26, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-112514-4643-99&om_rssid=sr-mixedsecurityrisks
Symantec,Adware.Locator,Risk,"Nov 24, 2004",http://www.symantec.com/security_response/writeup.jsp?docid=2004-112412-0729-99&om_rssid=sr-mixedsecurityrisks
